Pressure,Temperature,Phase,Author,Starting material,Heating time,Pressure scale,EoS,Pressure medium,Notes,,,,,,,,,
29.1,500,Stishovite,Wang (2012),Quartz,30 min ?,Au,Tsuchiya (2003),"MgO doped with 5 wt % Cr2O3, baked-pyrophyllite, and LaCrO3 cylinder",,,,,,,,,,
28.5,300,Stishovite,Wang (2012),Quartz,30 min ?,Au,Tsuchiya (2003),"MgO doped with 5 wt % Cr2O3, baked-pyrophyllite, and LaCrO3 cylinder",,,,,,,,,,
38.5,1700,Stishovite,Wang (2012),Quartz,30 min ?,Au,Tsuchiya (2003),"MgO doped with 5 wt % Cr2O3, baked-pyrophyllite, and LaCrO3 cylinder",,,,,,,,,,
37.7,1500,Stishovite,Wang (2012),Quartz,30 min ?,Au,Tsuchiya (2003),"MgO doped with 5 wt % Cr2O3, baked-pyrophyllite, and LaCrO3 cylinder",,,,,,,,,,
37.4,1300,Stishovite,Wang (2012),Quartz,30 min ?,Au,Tsuchiya (2003),"MgO doped with 5 wt % Cr2O3, baked-pyrophyllite, and LaCrO3 cylinder",,,,,,,,,,
36.7,1100,Stishovite,Wang (2012),Quartz,30 min ?,Au,Tsuchiya (2003),"MgO doped with 5 wt % Cr2O3, baked-pyrophyllite, and LaCrO3 cylinder",,,,,,,,,,
36.4,900,Stishovite,Wang (2012),Quartz,30 min ?,Au,Tsuchiya (2003),"MgO doped with 5 wt % Cr2O3, baked-pyrophyllite, and LaCrO3 cylinder",,,,,,,,,,
35.9,700,Stishovite,Wang (2012),Quartz,30 min ?,Au,Tsuchiya (2003),"MgO doped with 5 wt % Cr2O3, baked-pyrophyllite, and LaCrO3 cylinder",,,,,,,,,,
35.1,500,Stishovite,Wang (2012),Quartz,30 min ?,Au,Tsuchiya (2003),"MgO doped with 5 wt % Cr2O3, baked-pyrophyllite, and LaCrO3 cylinder",,,,,,,,,,
34.2,300,Stishovite,Wang (2012),Quartz,30 min ?,Au,Tsuchiya (2003),"MgO doped with 5 wt % Cr2O3, baked-pyrophyllite, and LaCrO3 cylinder",,,,,,,,,,
40.4,1700,Stishovite,Wang (2012),Quartz,30 min ?,Au,Tsuchiya (2003),"MgO doped with 5 wt % Cr2O3, baked-pyrophyllite, and LaCrO3 cylinder",,,,,,,,,,
40.1,1500,Stishovite,Wang (2012),Quartz,30 min ?,Au,Tsuchiya (2003),"MgO doped with 5 wt % Cr2O3, baked-pyrophyllite, and LaCrO3 cylinder",,,,,,,,,,
39.3,1300,Stishovite,Wang (2012),Quartz,30 min ?,Au,Tsuchiya (2003),"MgO doped with 5 wt % Cr2O3, baked-pyrophyllite, and LaCrO3 cylinder",,,,,,,,,,
39,1100,Stishovite,Wang (2012),Quartz,30 min ?,Au,Tsuchiya (2003),"MgO doped with 5 wt % Cr2O3, baked-pyrophyllite, and LaCrO3 cylinder",,,,,,,,,,
38.5,900,Stishovite,Wang (2012),Quartz,30 min ?,Au,Tsuchiya (2003),"MgO doped with 5 wt % Cr2O3, baked-pyrophyllite, and LaCrO3 cylinder",,,,,,,,,,
38,700,Stishovite,Wang (2012),Quartz,30 min ?,Au,Tsuchiya (2003),"MgO doped with 5 wt % Cr2O3, baked-pyrophyllite, and LaCrO3 cylinder",,,,,,,,,,
37.4,500,Stishovite,Wang (2012),Quartz,30 min ?,Au,Tsuchiya (2003),"MgO doped with 5 wt % Cr2O3, baked-pyrophyllite, and LaCrO3 cylinder",,,,,,,,,,
36.8,300,Stishovite,Wang (2012),Quartz,30 min ?,Au,Tsuchiya (2003),"MgO doped with 5 wt % Cr2O3, baked-pyrophyllite, and LaCrO3 cylinder",,,,,,,,,,
46.1,1700,Stishovite,Wang (2012),Quartz,30 min ?,Au,Tsuchiya (2003),"MgO doped with 5 wt % Cr2O3, baked-pyrophyllite, and LaCrO3 cylinder",,,,,,,,,,
45.9,1500,Stishovite,Wang (2012),Quartz,30 min ?,Au,Tsuchiya (2003),"MgO doped with 5 wt % Cr2O3, baked-pyrophyllite, and LaCrO3 cylinder",,,,,,,,,,
45.6,1300,Stishovite,Wang (2012),Quartz,30 min ?,Au,Tsuchiya (2003),"MgO doped with 5 wt % Cr2O3, baked-pyrophyllite, and LaCrO3 cylinder",,,,,,,,,,
44.88,1100,Stishovite,Wang (2012),Quartz,30 min ?,Au,Tsuchiya (2003),"MgO doped with 5 wt % Cr2O3, baked-pyrophyllite, and LaCrO3 cylinder",,,,,,,,,,
44.5,900,Stishovite,Wang (2012),Quartz,30 min ?,Au,Tsuchiya (2003),"MgO doped with 5 wt % Cr2O3, baked-pyrophyllite, and LaCrO3 cylinder",,,,,,,,,,
43.9,700,Stishovite,Wang (2012),Quartz,30 min ?,Au,Tsuchiya (2003),"MgO doped with 5 wt % Cr2O3, baked-pyrophyllite, and LaCrO3 cylinder",,,,,,,,,,
43.3,500,Stishovite,Wang (2012),Quartz,30 min ?,Au,Tsuchiya (2003),"MgO doped with 5 wt % Cr2O3, baked-pyrophyllite, and LaCrO3 cylinder",,,,,,,,,,
42.5,300,Stishovite,Wang (2012),Quartz,30 min ?,Au,Tsuchiya (2003),"MgO doped with 5 wt % Cr2O3, baked-pyrophyllite, and LaCrO3 cylinder",,,,,,,,,,
48.1,1700,Stishovite,Wang (2012),Quartz,30 min ?,Au,Tsuchiya (2003),"MgO doped with 5 wt % Cr2O3, baked-pyrophyllite, and LaCrO3 cylinder",,,,,,,,,,
47.8,1500,Stishovite,Wang (2012),Quartz,30 min ?,Au,Tsuchiya (2003),"MgO doped with 5 wt % Cr2O3, baked-pyrophyllite, and LaCrO3 cylinder",,,,,,,,,,
47.4,1300,Stishovite,Wang (2012),Quartz,30 min ?,Au,Tsuchiya (2003),"MgO doped with 5 wt % Cr2O3, baked-pyrophyllite, and LaCrO3 cylinder",,,,,,,,,,
47.3,1100,Stishovite,Wang (2012),Quartz,30 min ?,Au,Tsuchiya (2003),"MgO doped with 5 wt % Cr2O3, baked-pyrophyllite, and LaCrO3 cylinder",,,,,,,,,,
47.1,900,Stishovite,Wang (2012),Quartz,30 min ?,Au,Tsuchiya (2003),"MgO doped with 5 wt % Cr2O3, baked-pyrophyllite, and LaCrO3 cylinder",,,,,,,,,,
47.1,700,Stishovite,Wang (2012),Quartz,30 min ?,Au,Tsuchiya (2003),"MgO doped with 5 wt % Cr2O3, baked-pyrophyllite, and LaCrO3 cylinder",,,,,,,,,,
46.6,500,Stishovite,Wang (2012),Quartz,30 min ?,Au,Tsuchiya (2003),"MgO doped with 5 wt % Cr2O3, baked-pyrophyllite, and LaCrO3 cylinder",,,,,,,,,,
46.16,300,Stishovite,Wang (2012),Quartz,30 min ?,Au,Tsuchiya (2003),"MgO doped with 5 wt % Cr2O3, baked-pyrophyllite, and LaCrO3 cylinder",,,,,,,,,,
54.4,1300,Stishovite,Wang (2012),Quartz,30 min ?,Au,Tsuchiya (2003),"MgO doped with 5 wt % Cr2O3, baked-pyrophyllite, and LaCrO3 cylinder",,,,,,,,,,
54.5,1100,Stishovite,Wang (2012),Quartz,30 min ?,Au,Tsuchiya (2003),"MgO doped with 5 wt % Cr2O3, baked-pyrophyllite, and LaCrO3 cylinder",,,,,,,,,,
54.4,900,Stishovite,Wang (2012),Quartz,30 min ?,Au,Tsuchiya (2003),"MgO doped with 5 wt % Cr2O3, baked-pyrophyllite, and LaCrO3 cylinder",,,,,,,,,,
54,700,Stishovite,Wang (2012),Quartz,30 min ?,Au,Tsuchiya (2003),"MgO doped with 5 wt % Cr2O3, baked-pyrophyllite, and LaCrO3 cylinder",,,,,,,,,,
53.7,500,Stishovite,Wang (2012),Quartz,30 min ?,Au,Tsuchiya (2003),"MgO doped with 5 wt % Cr2O3, baked-pyrophyllite, and LaCrO3 cylinder",,,,,,,,,,
53.4,300,Stishovite,Wang (2012),Quartz,30 min ?,Au,Tsuchiya (2003),"MgO doped with 5 wt % Cr2O3, baked-pyrophyllite, and LaCrO3 cylinder",,,,,,,,,,
72.9,2230,CaCl2-like,Nomura (2010),Anhydrous synthetic quartz,Unknown,Au,Fei (2007),NaCl ,,,,,,,,,,
74.5,2490,Stishovite,Nomura (2010),Anhydrous synthetic quartz,Unknown,Au,Fei (2007),NaCl ,,,,,,,,,,
59.7,300,CaCl2-like,Nomura (2010),Anhydrous synthetic quartz,Unknown,Au,Fei (2007),NaCl ,,,,,,,,,,
65.4,1860,Stishovite,Nomura (2010),Anhydrous synthetic quartz,Unknown,Au,Fei (2007),NaCl ,,,,,,,,,,
63.6,1550,Stishovite,Nomura (2010),Anhydrous synthetic quartz,Unknown,Au,Fei (2007),NaCl ,,,,,,,,,,
63.1,1470,Stishovite,Nomura (2010),Anhydrous synthetic quartz,Unknown,Au,Fei (2007),NaCl ,,,,,,,,,,
56.3,300,CaCl2-like,Nomura (2010),Anhydrous synthetic quartz,Unknown,Au,Fei (2007),NaCl ,,,,,,,,,,
65.8,1610,CaCl2-like,Nomura (2010),Anhydrous synthetic quartz,Unknown,Au,Fei (2007),NaCl ,,,,,,,,,,
66.6,1780,CaCl2-like,Nomura (2010),Anhydrous synthetic quartz,Unknown,Au,Fei (2007),NaCl ,,,,,,,,,,
67.9,1940,Stishovite,Nomura (2010),Anhydrous synthetic quartz,Unknown,Au,Fei (2007),NaCl ,,,,,,,,,,
57.1,300,CaCl2-like,Nomura (2010),Anhydrous synthetic quartz,Unknown,Au,Fei (2007),NaCl ,,,,,,,,,,
54,300,CaCl2-like,Nomura (2010),Anhydrous synthetic quartz,Unknown,Au,Fei (2007),NaCl ,,,,,,,,,,
68.3,1940,Stishovite,Nomura (2010),Anhydrous synthetic quartz,Unknown,Au,Fei (2007),NaCl ,,,,,,,,,,
70,2260,Stishovite,Nomura (2010),Anhydrous synthetic quartz,Unknown,Au,Fei (2007),NaCl ,,,,,,,,,,
55.5,300,CaCl2-like,Nomura (2010),Anhydrous synthetic quartz,Unknown,Au,Fei (2007),NaCl ,,,,,,,,,,
51.2,300,Mix (Stishovite + CaCl2-like),Nomura (2010),Anhydrous synthetic quartz,Unknown,Au,Fei (2007),NaCl ,,,,,,,,,,
59.3,1890,Stishovite,Nomura (2010),Anhydrous synthetic quartz,Unknown,Au,Fei (2007),NaCl ,,,,,,,,,,
44.6,300,Stishovite,Nomura (2010),Anhydrous synthetic quartz,Unknown,Au,Fei (2007),NaCl ,,,,,,,,,,
14.42060086,2757.575758,Stishovite,Andrault (2020),Silica glass,Unknown,"KCl, coesite, stishovite","Dewaele (2012), Akaogi (2011), Wang (2012)",KCl,"Pressure = nominal pressure 300K (with KCl) + XThαKT (Akaogi <14 Gpa, Wang for stishovite)",,,,,,,,,
25.40772532,3775.757576,Stishovite,Andrault (2020),Silica glass,Unknown,"KCl, coesite, stishovite","Dewaele (2012), Akaogi (2011), Wang (2012)",KCl,Look at the Comment on the initial paper for the correct results!,,,,,,,,,
27.29613734,3703.030303,Stishovite,Andrault (2020),Silica glass,Unknown,"KCl, coesite, stishovite","Dewaele (2012), Akaogi (2011), Wang (2012)",KCl,,,,,,,,,,
35.70815451,4345.454545,Stishovite,Andrault (2020),Silica glass,Unknown,"KCl, coesite, stishovite","Dewaele (2012), Akaogi (2011), Wang (2012)",KCl,,,,,,,,,,
37.4248927,4490.909091,Stishovite,Andrault (2020),Silica glass,Unknown,"KCl, coesite, stishovite","Dewaele (2012), Akaogi (2011), Wang (2012)",KCl,,,,,,,,,,
36.90987124,4648.484848,Stishovite,Andrault (2020),Silica glass,Unknown,"KCl, coesite, stishovite","Dewaele (2012), Akaogi (2011), Wang (2012)",KCl,,,,,,,,,,
40,4866.666667,Stishovite,Andrault (2020),Silica glass,Unknown,"KCl, coesite, stishovite","Dewaele (2012), Akaogi (2011), Wang (2012)",KCl,,,,,,,,,,
41.54506438,4878.787879,Stishovite,Andrault (2020),Silica glass,Unknown,"KCl, coesite, stishovite","Dewaele (2012), Akaogi (2011), Wang (2012)",KCl,,,,,,,,,,
44.46351931,4733.333333,Stishovite,Andrault (2020),Silica glass,Unknown,"KCl, coesite, stishovite","Dewaele (2012), Akaogi (2011), Wang (2012)",KCl,,,,,,,,,,
54.24892704,4733.333333,Stishovite,Andrault (2020),Silica glass,Unknown,"KCl, coesite, stishovite","Dewaele (2012), Akaogi (2011), Wang (2012)",KCl,,,,,,,,,,
58.88412017,4818.181818,Stishovite,Andrault (2020),Silica glass,Unknown,"KCl, coesite, stishovite","Dewaele (2012), Akaogi (2011), Wang (2012)",KCl,,,,,,,,,,
65.40772532,5036.363636,Stishovite,Andrault (2020),Silica glass,Unknown,"KCl, coesite, stishovite","Dewaele (2012), Akaogi (2011), Wang (2012)",KCl,,,,,,,,,,
72.78969957,4830.30303,Stishovite,Andrault (2020),Silica glass,Unknown,"KCl, coesite, stishovite","Dewaele (2012), Akaogi (2011), Wang (2012)",KCl,,,,,,,,,,
69.69957082,5000,Stishovite,Andrault (2020),Silica glass,Unknown,"KCl, coesite, stishovite","Dewaele (2012), Akaogi (2011), Wang (2012)",KCl,,,,,,,,,,
100.2575107,5460.606061,CaCl2-like,Andrault (2020),Silica glass,Unknown,"KCl, coesite, stishovite","Dewaele (2012), Akaogi (2011), Wang (2012)",KCl,,,,,,,,,,
101.1158798,5533.333333,CaCl2-like,Andrault (2020),Silica glass,Unknown,"KCl, coesite, stishovite","Dewaele (2012), Akaogi (2011), Wang (2012)",KCl,,,,,,,,,,
114.6781116,5896.969697,CaCl2-like,Andrault (2020),Silica glass,Unknown,"KCl, coesite, stishovite","Dewaele (2012), Akaogi (2011), Wang (2012)",KCl,,,,,,,,,,
117.4248927,6090.909091,CaCl2-like,Andrault (2020),Silica glass,Unknown,"KCl, coesite, stishovite","Dewaele (2012), Akaogi (2011), Wang (2012)",KCl,,,,,,,,,,
14.42060086,2927.272727,Liquid,Andrault (2020),Silica glass,Unknown,"KCl, coesite, stishovite","Dewaele (2012), Akaogi (2011), Wang (2012)",KCl,,,,,,,,,,
26.0944206,4006.060606,Liquid,Andrault (2020),Silica glass,Unknown,"KCl, coesite, stishovite","Dewaele (2012), Akaogi (2011), Wang (2012)",KCl,,,,,,,,,,
28.32618026,4018.181818,Liquid,Andrault (2020),Silica glass,Unknown,"KCl, coesite, stishovite","Dewaele (2012), Akaogi (2011), Wang (2012)",KCl,,,,,,,,,,
36.22317597,4478.787879,Liquid,Andrault (2020),Silica glass,Unknown,"KCl, coesite, stishovite","Dewaele (2012), Akaogi (2011), Wang (2012)",KCl,,,,,,,,,,
37.59656652,4575.757576,Liquid,Andrault (2020),Silica glass,Unknown,"KCl, coesite, stishovite","Dewaele (2012), Akaogi (2011), Wang (2012)",KCl,,,,,,,,,,
38.11158798,4733.333333,Liquid,Andrault (2020),Silica glass,Unknown,"KCl, coesite, stishovite","Dewaele (2012), Akaogi (2011), Wang (2012)",KCl,,,,,,,,,,
37.93991416,4890.909091,Liquid,Andrault (2020),Silica glass,Unknown,"KCl, coesite, stishovite","Dewaele (2012), Akaogi (2011), Wang (2012)",KCl,,,,,,,,,,
40.34334764,4963.636364,Liquid,Andrault (2020),Silica glass,Unknown,"KCl, coesite, stishovite","Dewaele (2012), Akaogi (2011), Wang (2012)",KCl,,,,,,,,,,
42.5751073,5096.969697,Liquid,Andrault (2020),Silica glass,Unknown,"KCl, coesite, stishovite","Dewaele (2012), Akaogi (2011), Wang (2012)",KCl,,,,,,,,,,
45.66523605,5036.363636,Liquid,Andrault (2020),Silica glass,Unknown,"KCl, coesite, stishovite","Dewaele (2012), Akaogi (2011), Wang (2012)",KCl,,,,,,,,,,
55.6223176,5036.363636,Liquid,Andrault (2020),Silica glass,Unknown,"KCl, coesite, stishovite","Dewaele (2012), Akaogi (2011), Wang (2012)",KCl,,,,,,,,,,
59.91416309,5096.969697,Liquid,Andrault (2020),Silica glass,Unknown,"KCl, coesite, stishovite","Dewaele (2012), Akaogi (2011), Wang (2012)",KCl,,,,,,,,,,
66.0944206,5254.545455,Liquid,Andrault (2020),Silica glass,Unknown,"KCl, coesite, stishovite","Dewaele (2012), Akaogi (2011), Wang (2012)",KCl,,,,,,,,,,
74.16309013,5096.969697,Liquid,Andrault (2020),Silica glass,Unknown,"KCl, coesite, stishovite","Dewaele (2012), Akaogi (2011), Wang (2012)",KCl,,,,,,,,,,
100.944206,5618.181818,Liquid,Andrault (2020),Silica glass,Unknown,"KCl, coesite, stishovite","Dewaele (2012), Akaogi (2011), Wang (2012)",KCl,,,,,,,,,,
101.8025751,5690.909091,Liquid,Andrault (2020),Silica glass,Unknown,"KCl, coesite, stishovite","Dewaele (2012), Akaogi (2011), Wang (2012)",KCl,,,,,,,,,,
115.3648069,6030.30303,Liquid,Andrault (2020),Silica glass,Unknown,"KCl, coesite, stishovite","Dewaele (2012), Akaogi (2011), Wang (2012)",KCl,,,,,,,,,,
118.6266094,6260.606061,Liquid,Andrault (2020),Silica glass,Unknown,"KCl, coesite, stishovite","Dewaele (2012), Akaogi (2011), Wang (2012)",KCl,,,,,,,,,,
4.76,300,Stishovite,Nishihara (2005),Stishovite,Unknown,Au,Anderson (1989),"LaCrO3, (Mg,Co)O",,,,,,,,,,
7.51,300,Stishovite,Nishihara (2005),Stishovite,Unknown,Au,Anderson (1989),"LaCrO3, (Mg,Co)O",,,,,,,,,,
10.7,300,Stishovite,Nishihara (2005),Stishovite,Unknown,Au,Anderson (1989),"LaCrO3, (Mg,Co)O",,,,,,,,,,
13.55,300,Stishovite,Nishihara (2005),Stishovite,Unknown,Au,Anderson (1989),"LaCrO3, (Mg,Co)O",,,,,,,,,,
14.63,300,Stishovite,Nishihara (2005),Stishovite,Unknown,Au,Anderson (1989),"LaCrO3, (Mg,Co)O",,,,,,,,,,
16.19,300,Stishovite,Nishihara (2005),Stishovite,Unknown,Au,Anderson (1989),"LaCrO3, (Mg,Co)O",,,,,,,,,,
17.87,300,Stishovite,Nishihara (2005),Stishovite,Unknown,Au,Anderson (1989),"LaCrO3, (Mg,Co)O",,,,,,,,,,
19.53,300,Stishovite,Nishihara (2005),Stishovite,Unknown,Au,Anderson (1989),"LaCrO3, (Mg,Co)O",,,,,,,,,,
21.23,300,Stishovite,Nishihara (2005),Stishovite,Unknown,Au,Anderson (1989),"LaCrO3, (Mg,Co)O",,,,,,,,,,
5.03,473,Stishovite,Nishihara (2005),Stishovite,Unknown,Au,Anderson (1989),"LaCrO3, (Mg,Co)O",,,,,,,,,,
7.79,473,Stishovite,Nishihara (2005),Stishovite,Unknown,Au,Anderson (1989),"LaCrO3, (Mg,Co)O",,,,,,,,,,
10.95,473,Stishovite,Nishihara (2005),Stishovite,Unknown,Au,Anderson (1989),"LaCrO3, (Mg,Co)O",,,,,,,,,,
13.82,473,Stishovite,Nishihara (2005),Stishovite,Unknown,Au,Anderson (1989),"LaCrO3, (Mg,Co)O",,,,,,,,,,
14.91,473,Stishovite,Nishihara (2005),Stishovite,Unknown,Au,Anderson (1989),"LaCrO3, (Mg,Co)O",,,,,,,,,,
16.39,473,Stishovite,Nishihara (2005),Stishovite,Unknown,Au,Anderson (1989),"LaCrO3, (Mg,Co)O",,,,,,,,,,
18.1,473,Stishovite,Nishihara (2005),Stishovite,Unknown,Au,Anderson (1989),"LaCrO3, (Mg,Co)O",,,,,,,,,,
19.77,473,Stishovite,Nishihara (2005),Stishovite,Unknown,Au,Anderson (1989),"LaCrO3, (Mg,Co)O",,,,,,,,,,
21.47,473,Stishovite,Nishihara (2005),Stishovite,Unknown,Au,Anderson (1989),"LaCrO3, (Mg,Co)O",,,,,,,,,,
5.49,673,Stishovite,Nishihara (2005),Stishovite,Unknown,Au,Anderson (1989),"LaCrO3, (Mg,Co)O",,,,,,,,,,
8.23,673,Stishovite,Nishihara (2005),Stishovite,Unknown,Au,Anderson (1989),"LaCrO3, (Mg,Co)O",,,,,,,,,,
11.39,673,Stishovite,Nishihara (2005),Stishovite,Unknown,Au,Anderson (1989),"LaCrO3, (Mg,Co)O",,,,,,,,,,
14.19,673,Stishovite,Nishihara (2005),Stishovite,Unknown,Au,Anderson (1989),"LaCrO3, (Mg,Co)O",,,,,,,,,,
15.29,673,Stishovite,Nishihara (2005),Stishovite,Unknown,Au,Anderson (1989),"LaCrO3, (Mg,Co)O",,,,,,,,,,
16.81,673,Stishovite,Nishihara (2005),Stishovite,Unknown,Au,Anderson (1989),"LaCrO3, (Mg,Co)O",,,,,,,,,,
18.44,673,Stishovite,Nishihara (2005),Stishovite,Unknown,Au,Anderson (1989),"LaCrO3, (Mg,Co)O",,,,,,,,,,
20.07,673,Stishovite,Nishihara (2005),Stishovite,Unknown,Au,Anderson (1989),"LaCrO3, (Mg,Co)O",,,,,,,,,,
21.75,673,Stishovite,Nishihara (2005),Stishovite,Unknown,Au,Anderson (1989),"LaCrO3, (Mg,Co)O",,,,,,,,,,
6.03,873,Stishovite,Nishihara (2005),Stishovite,Unknown,Au,Anderson (1989),"LaCrO3, (Mg,Co)O",,,,,,,,,,
8.76,873,Stishovite,Nishihara (2005),Stishovite,Unknown,Au,Anderson (1989),"LaCrO3, (Mg,Co)O",,,,,,,,,,
11.9,873,Stishovite,Nishihara (2005),Stishovite,Unknown,Au,Anderson (1989),"LaCrO3, (Mg,Co)O",,,,,,,,,,
14.66,873,Stishovite,Nishihara (2005),Stishovite,Unknown,Au,Anderson (1989),"LaCrO3, (Mg,Co)O",,,,,,,,,,
15.73,873,Stishovite,Nishihara (2005),Stishovite,Unknown,Au,Anderson (1989),"LaCrO3, (Mg,Co)O",,,,,,,,,,
17.25,873,Stishovite,Nishihara (2005),Stishovite,Unknown,Au,Anderson (1989),"LaCrO3, (Mg,Co)O",,,,,,,,,,
18.83,873,Stishovite,Nishihara (2005),Stishovite,Unknown,Au,Anderson (1989),"LaCrO3, (Mg,Co)O",,,,,,,,,,
20.46,873,Stishovite,Nishihara (2005),Stishovite,Unknown,Au,Anderson (1989),"LaCrO3, (Mg,Co)O",,,,,,,,,,
22.09,873,Stishovite,Nishihara (2005),Stishovite,Unknown,Au,Anderson (1989),"LaCrO3, (Mg,Co)O",,,,,,,,,,
9.31,1073,Stishovite,Nishihara (2005),Stishovite,Unknown,Au,Anderson (1989),"LaCrO3, (Mg,Co)O",,,,,,,,,,
12.37,1073,Stishovite,Nishihara (2005),Stishovite,Unknown,Au,Anderson (1989),"LaCrO3, (Mg,Co)O",,,,,,,,,,
15.01,1073,Stishovite,Nishihara (2005),Stishovite,Unknown,Au,Anderson (1989),"LaCrO3, (Mg,Co)O",,,,,,,,,,
16.14,1073,Stishovite,Nishihara (2005),Stishovite,Unknown,Au,Anderson (1989),"LaCrO3, (Mg,Co)O",,,,,,,,,,
17.64,1073,Stishovite,Nishihara (2005),Stishovite,Unknown,Au,Anderson (1989),"LaCrO3, (Mg,Co)O",,,,,,,,,,
19.24,1073,Stishovite,Nishihara (2005),Stishovite,Unknown,Au,Anderson (1989),"LaCrO3, (Mg,Co)O",,,,,,,,,,
20.87,1073,Stishovite,Nishihara (2005),Stishovite,Unknown,Au,Anderson (1989),"LaCrO3, (Mg,Co)O",,,,,,,,,,
22.47,1073,Stishovite,Nishihara (2005),Stishovite,Unknown,Au,Anderson (1989),"LaCrO3, (Mg,Co)O",,,,,,,,,,
8.021276596,839.3747811,Coesite,Suito (1977),Quartz,Unknown,Unknown,Unknown,MgO,,,,,,,,,,
8.510638298,873,Coesite,Suito (1977),Quartz,Unknown,Unknown,Unknown,MgO,,,,,,,,,,
8.595744681,939.5499124,Coesite,Suito (1977),Quartz,Unknown,Unknown,Unknown,MgO,,,,,,,,,,
7.744680851,940.9509632,Coesite,Suito (1977),Quartz,Unknown,Unknown,Unknown,MgO,,,,,,,,,,
8.680851064,1006.80035,Coesite,Suito (1977),Quartz,Unknown,Unknown,Unknown,MgO,,,,,,,,,,
7.829787234,1006.80035,Coesite,Suito (1977),Quartz,Unknown,Unknown,Unknown,MgO,,,,,,,,,,
8.659574468,1071.949212,Coesite,Suito (1977),Quartz,Unknown,Unknown,Unknown,MgO,,,,,,,,,,
9.659574468,1138.499124,Coesite,Suito (1977),Quartz,Unknown,Unknown,Unknown,MgO,,,,,,,,,,
9.531914894,873,Mix (Coesite + Stishovite),Suito (1977),Quartz,Unknown,Unknown,Unknown,MgO,,,,,,,,,,
9.595744681,939.5499124,Mix (Coesite + Stishovite),Suito (1977),Quartz,Unknown,Unknown,Unknown,MgO,,,,,,,,,,
9.659574468,1006.80035,Mix (Coesite + Stishovite),Suito (1977),Quartz,Unknown,Unknown,Unknown,MgO,,,,,,,,,,
9.659574468,1073.350263,Mix (Coesite + Stishovite),Suito (1977),Quartz,Unknown,Unknown,Unknown,MgO,,,,,,,,,,
10.44680851,1139.900175,Mix (Coesite + Stishovite),Suito (1977),Quartz,Unknown,Unknown,Unknown,MgO,,,,,,,,,,
12.36170213,938.849387,Stishovite,Suito (1977),Quartz,Unknown,Unknown,Unknown,MgO,,,,,,,,,,
10.38297872,1271.598949,Stishovite,Suito (1977),Quartz,Unknown,Unknown,Unknown,MgO,,,,,,,,,,
10.44680851,1207.851138,Stishovite,Suito (1977),Quartz,Unknown,Unknown,Unknown,MgO,,,,,,,,,,
78,5750,Liquid,Geng (2023),Stishovite,,,,TP-MD,,,,,,,,,,
69,5750,Liquid,Geng (2023),Stishovite,,,,TP-MD,,,,,,,,,,
59,5750,Liquid,Geng (2023),Stishovite,,,,TP-MD,,,,,,,,,,
60,5500,Liquid,Geng (2023),Stishovite,,,,TP-MD,,,,,,,,,,
55,5500,Liquid,Geng (2023),Stishovite,,,,TP-MD,,,,,,,,,,
48,5500,Liquid,Geng (2023),Stishovite,,,,TP-MD,,,,,,,,,,
43,5500,Liquid,Geng (2023),Stishovite,,,,TP-MD,,,,,,,,,,
55,5250,Liquid,Geng (2023),Stishovite,,,,TP-MD,,,,,,,,,,
41,5250,Liquid,Geng (2023),Stishovite,,,,TP-MD,,,,,,,,,,
37,5250,Liquid,Geng (2023),Stishovite,,,,TP-MD,,,,,,,,,,
45,5000,Liquid,Geng (2023),Stishovite,,,,TP-MD,,,,,,,,,,
100,5500,Stishovite,Geng (2023),Stishovite,,,,TP-MD,,,,,,,,,,
85,5500,Stishovite,Geng (2023),Stishovite,,,,TP-MD,,,,,,,,,,
70,5500,Stishovite,Geng (2023),Stishovite,,,,TP-MD,,,,,,,,,,
55,5500,Stishovite,Geng (2023),Stishovite,,,,TP-MD,,,,,,,,,,
100,5250,Stishovite,Geng (2023),Stishovite,,,,TP-MD,,,,,,,,,,
86,5250,Stishovite,Geng (2023),Stishovite,,,,TP-MD,,,,,,,,,,
62,5250,Stishovite,Geng (2023),Stishovite,,,,TP-MD,,,,,,,,,,
58,5250,Stishovite,Geng (2023),Stishovite,,,,TP-MD,,,,,,,,,,
90,6000,Liquid,Geng (2023),CaCl2-like,,,,TP-MD,,,,,,,,,,
100,6000,Liquid,Geng (2023),CaCl2-like,,,,TP-MD,,,,,,,,,,
100,6250,Liquid,Geng (2023),CaCl2-like,,,,TP-MD,,,,,,,,,,
111,6250,Liquid,Geng (2023),CaCl2-like,,,,TP-MD,,,,,,,,,,
131,6250,Liquid,Geng (2023),CaCl2-like,,,,TP-MD,,,,,,,,,,
146,6500,Liquid,Geng (2023),CaCl2-like,,,,TP-MD,,,,,,,,,,
81,5750,CaCl2-like,Geng (2023),CaCl2-like,,,,TP-MD,,,,,,,,,,
75,5750,CaCl2-like,Geng (2023),CaCl2-like,,,,TP-MD,,,,,,,,,,
141,6250,CaCl2-like,Geng (2023),CaCl2-like,,,,TP-MD,,,,,,,,,,
156,6250,CaCl2-like,Geng (2023),CaCl2-like,,,,TP-MD,,,,,,,,,,
182,6250,CaCl2-like,Geng (2023),CaCl2-like,,,,TP-MD,,,,,,,,,,
180,6000,CaCl2-like,Geng (2023),CaCl2-like,,,,TP-MD,,,,,,,,,,
